delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,expected_date,actual_date,is_delayed,delivery_status,delivery_rating,delivery_cost
18907,fedex,fragile items,ev bike,same day,south,foggy,15.5,30,24-01-2024,24-01-2024,no,delivered,4,267.5
18908,xpressbees,clothing,scooter,two day,north,hot,52.5,28.8,18-01-2024,18-01-2024,no,delivered,4,348.9
18909,delhivery,clothing,van,standard,north,foggy,246,21.66,15-01-2024,15-01-2024,no,delivered,5,1294.98
18910,fedex,clothing,bike,express,west,foggy,188.3,22.66,02-01-2024,05-01-2024,yes,delayed,2,1059.48
18911,delhivery,fragile items,bike,standard,east,cold,160.7,13.5,08-01-2024,10-01-2024,yes,delivered,5,844
18912,blue dart,furniture,bike,standard,central,stormy,9.2,36.81,13-01-2024,14-01-2024,yes,delivered,5,156.43
18913,shadowfax,clothing,scooter,two day,east,hot,85.5,2.97,25-01-2024,27-01-2024,yes,delivered,4,436.41
18914,blue dart,pharmacy,van,express,east,clear,107.5,49.52,04-01-2024,05-01-2024,yes,delivered,4,736.84
18915,delhivery,furniture,scooter,standard,central,rainy,128.5,16.66,12-01-2024,15-01-2024,yes,delivered,3,692.48
18916,blue dart,pharmacy,bike,standard,south,clear,38.5,23.96,12-01-2024,13-01-2024,yes,delivered,5,264.38
18917,xpressbees,pharmacy,van,express,central,clear,74.2,26.03,06-01-2024,09-01-2024,yes,delivered,4,499.09
18918,shadowfax,clothing,bike,standard,central,cold,201.7,14.01,05-01-2024,07-01-2024,yes,delivered,5,1050.53
18919,dhl,groceries,ev bike,two day,east,hot,188.9,29.27,11-01-2024,12-01-2024,yes,delivered,5,1032.31
18920,ecom express,cosmetics,ev bike,two day,west,rainy,106.7,47.06,09-01-2024,10-01-2024,yes,delivered,4,674.68
18921,dhl,automobile parts,bike,two day,central,rainy,106.5,11.44,12-01-2024,13-01-2024,yes,delivered,3,566.82
18922,amazon logistics,documents,truck,two day,east,foggy,246.3,49.52,03-01-2024,05-01-2024,yes,delivered,4,1380.78
18923,dhl,pharmacy,ev van,standard,east,rainy,84.6,24.64,06-01-2024,08-01-2024,yes,delivered,4,496.92
18924,delhivery,automobile parts,ev van,same day,west,cold,20.6,0.67,12-01-2024,15-01-2024,yes,delivered,5,204.14
18925,delhivery,pharmacy,bike,two day,central,foggy,96.8,10.61,04-01-2024,06-01-2024,yes,delivered,4,515.83
18926,ekart,documents,ev van,two day,south,stormy,46.8,26.77,14-01-2024,16-01-2024,yes,delivered,5,314.31
18927,blue dart,pharmacy,van,express,east,hot,84.9,14.49,07-01-2024,08-01-2024,yes,delivered,3,517.97
18928,blue dart,electronics,ev van,two day,west,clear,95.6,31.79,01-01-2024,04-01-2024,yes,delivered,5,573.37
18929,dhl,furniture,scooter,standard,west,stormy,60.6,41.83,18-01-2024,21-01-2024,yes,delivered,5,428.49
18930,ecom express,pharmacy,ev bike,same day,south,foggy,89.5,9.66,20-01-2024,21-01-2024,yes,delivered,3,576.48
18931,blue dart,electronics,ev bike,express,west,hot,189.4,48.58,25-01-2024,26-01-2024,yes,delivered,5,1142.74
18932,ekart,clothing,scooter,two day,south,foggy,171.1,14.98,19-01-2024,21-01-2024,yes,delivered,4,900.44
18933,ecom express,automobile parts,ev bike,two day,north,clear,20,43.73,12-01-2024,14-01-2024,yes,delivered,4,231.19
18934,blue dart,pharmacy,scooter,two day,south,foggy,88.5,24.33,07-01-2024,09-01-2024,yes,delivered,4,515.49
18935,amazon logistics,furniture,ev bike,standard,central,cold,136.4,11.43,16-01-2024,17-01-2024,yes,delivered,5,716.29
18936,shadowfax,documents,ev van,express,central,cold,9.1,11.52,08-01-2024,10-01-2024,yes,delivered,4,130.06
18937,ecom express,clothing,scooter,express,north,rainy,289.3,5.95,16-01-2024,17-01-2024,yes,delayed,3,1514.35
18938,shadowfax,groceries,ev van,two day,central,stormy,71.5,43.88,24-01-2024,26-01-2024,yes,delivered,4,489.14
18939,shadowfax,furniture,ev bike,same day,south,stormy,193.2,14.44,21-01-2024,24-01-2024,yes,delayed,3,1109.32
18940,ekart,clothing,truck,two day,south,hot,35.1,20.62,05-01-2024,06-01-2024,yes,delivered,4,237.36
18941,shadowfax,fragile items,scooter,two day,south,rainy,114.9,5.12,25-01-2024,28-01-2024,yes,delivered,4,589.86
18942,xpressbees,groceries,truck,express,north,foggy,7.3,7.66,25-01-2024,28-01-2024,yes,delayed,2,109.48
18943,ecom express,electronics,ev van,standard,south,cold,41.3,16.4,01-01-2024,04-01-2024,yes,delivered,3,255.7
18944,delhivery,clothing,bike,same day,north,hot,38.7,31.74,24-01-2024,27-01-2024,yes,delivered,4,388.72
18945,blue dart,fragile items,ev van,two day,north,clear,188.6,36.55,03-01-2024,04-01-2024,yes,delivered,5,1052.65
18946,delhivery,groceries,bike,standard,south,foggy,7.9,9.98,03-01-2024,05-01-2024,yes,delivered,5,95.6674
18947,amazon logistics,groceries,ev van,same day,central,clear,99,44.41,03-01-2024,04-01-2024,yes,delivered,5,728.23
18948,delhivery,clothing,truck,express,west,hot,56.5,17.93,23-01-2024,25-01-2024,yes,delivered,5,386.29
18949,ecom express,fragile items,ev van,two day,north,foggy,201.5,37.09,04-01-2024,04-01-2024,no,delivered,5,1118.77
18950,dhl,fragile items,scooter,same day,west,hot,12.9,6.13,24-01-2024,27-01-2024,yes,delivered,5,182.89
18951,ekart,documents,bike,same day,central,cold,187.4,27.03,21-01-2024,22-01-2024,yes,delivered,4,1118.09
18952,ecom express,cosmetics,van,standard,north,foggy,177.1,43.79,19-01-2024,20-01-2024,yes,delivered,5,1016.87
18953,xpressbees,furniture,ev bike,two day,south,cold,34.5,26.04,12-01-2024,15-01-2024,yes,delivered,4,250.62
18954,fedex,clothing,ev bike,same day,east,foggy,209.6,23.03,07-01-2024,09-01-2024,yes,delayed,2,1217.09
18955,ecom express,fragile items,ev bike,standard,north,rainy,64.3,25.97,03-01-2024,06-01-2024,yes,delivered,4,399.41
18956,xpressbees,electronics,ev bike,express,east,hot,28.9,16.04,23-01-2024,25-01-2024,yes,delivered,5,242.62
18957,shadowfax,fragile items,ev bike,express,west,clear,21.1,8.08,06-01-2024,09-01-2024,yes,delayed,2,179.74
18958,ekart,electronics,ev van,standard,south,stormy,291.2,29.74,14-01-2024,15-01-2024,yes,delivered,3,1545.22
18959,ecom express,documents,scooter,express,south,clear,85,31.02,22-01-2024,23-01-2024,yes,delayed,3,568.06
18960,xpressbees,documents,scooter,same day,west,stormy,255.9,4.39,12-01-2024,14-01-2024,yes,failed,1,1392.67
18961,ecom express,documents,bike,two day,east,rainy,158.1,23.76,04-01-2024,07-01-2024,yes,delivered,4,861.78
18962,ecom express,furniture,van,two day,east,cold,256.9,6.75,04-01-2024,04-01-2024,no,delivered,5,1304.75
18963,fedex,cosmetics,scooter,same day,north,rainy,240.4,38.08,10-01-2024,11-01-2024,yes,delayed,3,1416.24
18964,dhl,groceries,truck,standard,west,rainy,79.1,32.27,08-01-2024,09-01-2024,yes,delivered,5,492.31
18965,ecom express,furniture,truck,express,east,hot,146.2,44.22,20-01-2024,22-01-2024,yes,delivered,4,913.66
18966,ecom express,automobile parts,truck,express,west,stormy,68,37.14,16-01-2024,19-01-2024,yes,delayed,2,501.42
18967,blue dart,furniture,truck,two day,south,stormy,108.9,33.24,03-01-2024,04-01-2024,yes,delivered,5,644.22
18968,shadowfax,fragile items,ev van,standard,central,rainy,291.1,31.42,19-01-2024,20-01-2024,yes,delivered,5,1549.76
18969,shadowfax,groceries,bike,two day,north,rainy,118.4,25.52,12-01-2024,13-01-2024,yes,delivered,4,668.56
18970,xpressbees,electronics,scooter,standard,west,rainy,37.6,42.46,23-01-2024,25-01-2024,yes,delivered,3,315.38
18971,ecom express,documents,van,same day,north,hot,159.2,22.07,05-01-2024,08-01-2024,yes,delivered,4,962.21
18972,ekart,clothing,bike,express,central,stormy,214.5,28.09,04-01-2024,07-01-2024,yes,delayed,2,1206.77
18973,ecom express,automobile parts,ev bike,two day,central,rainy,100,39.86,20-01-2024,23-01-2024,yes,delivered,5,619.58
18974,shadowfax,electronics,van,express,east,clear,139.1,41.59,25-01-2024,25-01-2024,no,delayed,2,870.27
18975,delhivery,fragile items,scooter,express,east,stormy,244.8,24.08,16-01-2024,19-01-2024,yes,delayed,2,1346.24
18976,fedex,clothing,truck,same day,south,clear,93.4,42.81,16-01-2024,16-01-2024,no,delivered,3,695.43
18977,blue dart,clothing,scooter,standard,north,cold,260.7,27.94,18-01-2024,18-01-2024,no,delivered,3,1387.32
18978,ecom express,furniture,van,express,north,rainy,231.3,20.37,25-01-2024,25-01-2024,no,delayed,2,1267.61
18979,xpressbees,electronics,truck,two day,south,foggy,227.9,48.13,10-01-2024,13-01-2024,yes,delivered,4,1283.89
18980,ecom express,electronics,scooter,two day,east,stormy,263.3,35.01,18-01-2024,20-01-2024,yes,delivered,4,1421.53
18981,shadowfax,cosmetics,ev bike,same day,north,rainy,184.8,17.02,13-01-2024,16-01-2024,yes,delayed,2,1075.06
18982,dhl,electronics,scooter,standard,west,cold,132.6,17.25,21-01-2024,23-01-2024,yes,delivered,3,714.75
18983,dhl,pharmacy,bike,standard,west,stormy,259.3,46.37,14-01-2024,15-01-2024,yes,delivered,4,1435.61
18984,ecom express,clothing,van,two day,east,hot,178.5,16.72,03-01-2024,05-01-2024,yes,delivered,5,942.66
18985,blue dart,electronics,scooter,two day,west,clear,93.1,28.31,15-01-2024,17-01-2024,yes,delivered,5,550.43
18986,amazon logistics,cosmetics,ev bike,express,north,stormy,67.9,13.86,13-01-2024,13-01-2024,no,delayed,2,431.08
18987,dhl,groceries,truck,same day,south,hot,108.7,34.47,14-01-2024,14-01-2024,no,delivered,3,746.91
18988,shadowfax,electronics,bike,standard,south,foggy,226.4,26.77,21-01-2024,22-01-2024,yes,delivered,4,1212.31
18989,xpressbees,cosmetics,van,same day,north,hot,64.9,21.18,18-01-2024,18-01-2024,no,delivered,4,488.04
18990,delhivery,automobile parts,ev van,standard,east,clear,201.3,37.65,05-01-2024,08-01-2024,yes,delivered,4,1119.45
18991,blue dart,pharmacy,ev bike,standard,south,stormy,128.2,10.69,05-01-2024,05-01-2024,no,delivered,4,673.07
18992,blue dart,groceries,truck,same day,east,hot,49.2,42.74,21-01-2024,24-01-2024,yes,delivered,4,474.22
18993,amazon logistics,fragile items,ev van,two day,west,stormy,193.3,3.62,20-01-2024,22-01-2024,yes,delivered,4,977.36
18994,delhivery,groceries,bike,two day,west,clear,293.2,7.23,16-01-2024,16-01-2024,no,delivered,5,1487.69
18995,shadowfax,pharmacy,ev bike,express,south,foggy,10.4,27.78,02-01-2024,04-01-2024,yes,delayed,3,185.34
18996,delhivery,furniture,bike,same day,north,hot,191.1,23.81,13-01-2024,13-01-2024,no,delivered,4,1126.93
18997,xpressbees,cosmetics,truck,same day,south,clear,46.9,22.15,02-01-2024,03-01-2024,yes,delivered,5,400.95
18998,ecom express,furniture,bike,express,south,foggy,10,49.13,08-01-2024,08-01-2024,no,delivered,3,247.39
18999,dhl,furniture,van,same day,north,hot,59.4,13.43,14-01-2024,17-01-2024,yes,delivered,5,437.29
19000,blue dart,groceries,bike,two day,east,foggy,44,31.87,20-01-2024,21-01-2024,yes,delivered,5,315.61
19001,fedex,documents,scooter,express,south,foggy,82.6,29.12,24-01-2024,27-01-2024,yes,delayed,2,550.36
19002,xpressbees,furniture,truck,standard,central,stormy,186.8,11.95,05-01-2024,06-01-2024,yes,delivered,4,969.85
19003,xpressbees,electronics,ev bike,two day,north,stormy,267.2,28.33,16-01-2024,18-01-2024,yes,delivered,4,1420.99
19004,shadowfax,groceries,ev van,same day,central,rainy,23.6,49.52,22-01-2024,23-01-2024,yes,delivered,5,366.74
19005,shadowfax,electronics,ev van,express,south,clear,72.6,8.7,09-01-2024,12-01-2024,yes,delayed,2,439.1
19006,shadowfax,documents,bike,standard,south,hot,7.5,9.13,21-01-2024,24-01-2024,yes,delivered,3,95.6674
19007,blue dart,groceries,ev van,express,south,hot,149.5,14.03,09-01-2024,10-01-2024,yes,delivered,4,839.59
19008,blue dart,electronics,scooter,two day,south,rainy,109.3,27.1,21-01-2024,23-01-2024,yes,delivered,5,627.8
19009,ecom express,documents,ev van,express,north,rainy,273.4,23.71,12-01-2024,12-01-2024,no,delayed,3,1488.13
19010,shadowfax,cosmetics,ev van,two day,central,clear,38.7,38.21,02-01-2024,03-01-2024,yes,delivered,4,308.13
19011,amazon logistics,automobile parts,ev van,standard,south,rainy,148.3,45.98,18-01-2024,18-01-2024,no,delivered,5,879.44
19012,shadowfax,pharmacy,truck,standard,central,foggy,250.4,35.33,09-01-2024,12-01-2024,yes,delivered,5,1357.99
19013,fedex,cosmetics,ev bike,standard,west,hot,217.5,28.02,22-01-2024,25-01-2024,yes,delivered,4,1171.56
19014,shadowfax,cosmetics,van,standard,west,cold,184.2,6.08,03-01-2024,06-01-2024,yes,delivered,5,939.24
19015,xpressbees,automobile parts,bike,express,south,cold,205.7,10.67,20-01-2024,21-01-2024,yes,delivered,5,1110.51
19016,blue dart,automobile parts,van,same day,west,foggy,251.3,37.73,23-01-2024,24-01-2024,yes,delivered,5,1469.69
19017,fedex,clothing,scooter,same day,south,clear,139.9,30.35,05-01-2024,05-01-2024,no,delivered,5,890.55
19018,xpressbees,furniture,bike,same day,west,cold,144.4,0.93,25-01-2024,26-01-2024,yes,delivered,5,824.79
19019,delhivery,automobile parts,bike,standard,central,clear,36.3,31.44,21-01-2024,22-01-2024,yes,delivered,5,275.82
19020,delhivery,fragile items,scooter,same day,west,clear,290.8,21.55,18-01-2024,18-01-2024,no,delivered,4,1618.65
19021,blue dart,furniture,ev bike,same day,east,hot,274.7,41.69,25-01-2024,28-01-2024,yes,failed,1,1598.57
19022,shadowfax,groceries,ev van,same day,central,clear,201.1,19.9,03-01-2024,05-01-2024,yes,delivered,4,1165.2
19023,ekart,electronics,ev van,same day,north,stormy,156.2,25.3,17-01-2024,20-01-2024,yes,delayed,3,956.9
19024,dhl,furniture,truck,standard,west,cold,173,31.15,13-01-2024,16-01-2024,yes,delivered,5,958.45
19025,blue dart,furniture,ev van,express,central,cold,53.2,31.25,12-01-2024,15-01-2024,yes,delivered,4,409.75
19026,ekart,pharmacy,scooter,same day,west,rainy,207.8,47.54,23-01-2024,25-01-2024,yes,delayed,3,1281.62
19027,delhivery,furniture,ev van,standard,east,rainy,218.9,23.53,24-01-2024,25-01-2024,yes,delivered,4,1165.09
19028,amazon logistics,clothing,ev van,standard,central,rainy,184.5,41.24,23-01-2024,23-01-2024,no,delivered,4,1046.22
19029,fedex,automobile parts,bike,same day,north,foggy,3.6,40.33,07-01-2024,10-01-2024,yes,delivered,5,235.99
19030,blue dart,clothing,van,same day,central,hot,23.5,39.86,01-01-2024,04-01-2024,yes,delivered,5,337.08
19031,fedex,groceries,scooter,standard,south,rainy,44.3,2.45,02-01-2024,02-01-2024,no,delivered,5,228.85
19032,ecom express,furniture,bike,express,east,rainy,214.1,22.99,14-01-2024,15-01-2024,yes,delayed,2,1189.47
19033,amazon logistics,documents,scooter,two day,south,foggy,128.5,37.11,25-01-2024,28-01-2024,yes,delivered,4,753.83
19034,amazon logistics,electronics,ev van,express,central,stormy,243.6,22.49,01-01-2024,03-01-2024,yes,delayed,3,1335.47
19035,dhl,pharmacy,scooter,express,south,rainy,289.2,28.24,06-01-2024,06-01-2024,no,delayed,2,1580.72
19036,dhl,documents,truck,two day,south,clear,155.5,47.14,11-01-2024,13-01-2024,yes,delivered,5,918.92
19037,ekart,fragile items,ev van,standard,west,cold,95.3,33.17,04-01-2024,07-01-2024,yes,delivered,3,576.01
19038,ekart,fragile items,ev bike,express,south,cold,174.1,44.02,07-01-2024,09-01-2024,yes,delayed,2,1052.56
19039,ecom express,groceries,van,express,south,foggy,98.4,27.24,05-01-2024,07-01-2024,yes,delayed,3,623.72
19040,blue dart,furniture,bike,express,south,stormy,118.5,4.91,06-01-2024,08-01-2024,yes,failed,1,657.23
19041,amazon logistics,automobile parts,van,express,west,foggy,21.6,34.11,14-01-2024,16-01-2024,yes,failed,1,260.33
19042,ecom express,electronics,scooter,two day,north,foggy,101,25.68,10-01-2024,11-01-2024,yes,delivered,5,582.04
19043,amazon logistics,groceries,ev van,standard,west,hot,292.1,33.8,14-01-2024,17-01-2024,yes,delivered,5,1561.9
19044,shadowfax,electronics,ev van,same day,south,foggy,224.5,34.92,25-01-2024,26-01-2024,yes,delayed,3,1327.26
19045,amazon logistics,clothing,scooter,same day,north,hot,280.7,34.41,22-01-2024,24-01-2024,yes,failed,2,1606.73
19046,delhivery,automobile parts,bike,two day,central,rainy,94.9,39.46,18-01-2024,21-01-2024,yes,delivered,4,592.88
19047,amazon logistics,electronics,ev bike,standard,south,rainy,67.2,45.64,15-01-2024,17-01-2024,yes,delivered,5,472.92
19048,fedex,automobile parts,ev van,two day,south,rainy,22.3,33.84,21-01-2024,21-01-2024,no,delivered,4,213.02
19049,ecom express,fragile items,ev van,standard,north,foggy,167.9,24.38,14-01-2024,17-01-2024,yes,delivered,4,912.64
19050,delhivery,pharmacy,ev bike,same day,central,cold,243.4,30.48,02-01-2024,02-01-2024,no,delayed,3,1408.44
19051,ecom express,cosmetics,van,standard,central,stormy,292.9,31.94,09-01-2024,10-01-2024,yes,delivered,4,1560.32
19052,shadowfax,clothing,van,standard,north,rainy,63,12.84,20-01-2024,21-01-2024,yes,delivered,4,353.52
19053,delhivery,clothing,bike,same day,south,clear,22.1,27.71,17-01-2024,18-01-2024,yes,delivered,3,293.63
19054,fedex,groceries,ev van,standard,north,rainy,134.1,41.69,10-01-2024,10-01-2024,no,delivered,5,795.57
19055,delhivery,cosmetics,ev van,express,west,foggy,119.6,8.58,16-01-2024,18-01-2024,yes,delivered,4,673.74
19056,delhivery,documents,ev van,express,north,foggy,184.4,7.7,06-01-2024,08-01-2024,yes,delayed,3,995.1
19057,fedex,clothing,truck,express,south,rainy,174.2,37.94,12-01-2024,12-01-2024,no,failed,1,1034.82
19058,amazon logistics,fragile items,ev van,standard,east,rainy,174.2,48.59,20-01-2024,20-01-2024,no,delivered,4,1016.77
19059,delhivery,pharmacy,bike,same day,central,rainy,288.5,28.99,10-01-2024,11-01-2024,yes,delayed,3,1629.47
19060,ekart,furniture,van,express,central,rainy,243,15.43,14-01-2024,14-01-2024,no,failed,1,1311.29
19061,dhl,groceries,bike,same day,east,cold,149.2,37.08,02-01-2024,03-01-2024,yes,delivered,5,957.24
19062,fedex,fragile items,truck,standard,south,rainy,58.9,41.29,22-01-2024,23-01-2024,yes,delivered,3,418.37
19063,delhivery,cosmetics,bike,standard,east,rainy,251.6,6.75,06-01-2024,06-01-2024,no,delivered,5,1278.25
19064,shadowfax,groceries,scooter,standard,south,clear,17.4,21.85,19-01-2024,19-01-2024,no,delivered,4,152.55
19065,fedex,clothing,van,two day,east,clear,110.7,38.51,18-01-2024,21-01-2024,yes,delivered,5,669.03
19066,ecom express,fragile items,bike,express,central,cold,99.4,29.91,06-01-2024,06-01-2024,no,delayed,3,636.73
19067,ekart,clothing,bike,standard,east,hot,11.3,43.35,10-01-2024,11-01-2024,yes,delivered,5,186.55
19068,fedex,groceries,ev van,standard,east,rainy,103.8,10.95,17-01-2024,19-01-2024,yes,delivered,5,551.85
19069,delhivery,automobile parts,scooter,standard,east,rainy,62.8,47.3,12-01-2024,15-01-2024,yes,delivered,4,455.9
19070,ecom express,groceries,ev van,standard,south,clear,191.3,29.39,24-01-2024,26-01-2024,yes,delivered,4,1044.67
19071,amazon logistics,fragile items,van,standard,central,clear,88.3,13.62,25-01-2024,25-01-2024,no,delivered,4,482.36
19072,dhl,furniture,bike,same day,east,hot,277.6,35.96,20-01-2024,21-01-2024,yes,delayed,2,1595.88
19073,fedex,cosmetics,bike,same day,east,foggy,220.2,37.6,21-01-2024,23-01-2024,yes,delayed,3,1313.8
19074,amazon logistics,pharmacy,ev bike,two day,west,foggy,39.4,18.68,09-01-2024,10-01-2024,yes,delivered,4,253.04
19075,ekart,documents,bike,two day,central,hot,233.9,25.08,09-01-2024,10-01-2024,yes,delivered,5,1244.74
19076,ekart,automobile parts,ev van,same day,south,foggy,278.9,30.53,11-01-2024,14-01-2024,yes,delayed,2,1586.09
19077,ekart,furniture,scooter,same day,north,cold,15.4,47.47,02-01-2024,03-01-2024,yes,delivered,4,319.41
19078,xpressbees,furniture,truck,two day,west,stormy,122.3,29.97,06-01-2024,08-01-2024,yes,delivered,5,701.41
19079,blue dart,pharmacy,van,two day,north,rainy,268.3,11.24,21-01-2024,23-01-2024,yes,delivered,4,1375.22
19080,delhivery,automobile parts,bike,standard,central,stormy,48.7,49.52,19-01-2024,21-01-2024,yes,delivered,5,392.24
19081,blue dart,fragile items,ev bike,same day,central,rainy,244.3,43.63,15-01-2024,18-01-2024,yes,delayed,2,1452.39
19082,ecom express,groceries,bike,two day,north,foggy,38.4,15.89,07-01-2024,10-01-2024,yes,delivered,4,239.67
19083,amazon logistics,documents,ev bike,two day,north,hot,75.9,7.22,11-01-2024,14-01-2024,yes,delivered,3,401.16
19084,ecom express,documents,truck,express,west,cold,198.2,42.32,17-01-2024,20-01-2024,yes,delivered,3,1167.96
19085,ekart,documents,scooter,same day,west,stormy,8.9,7.11,03-01-2024,03-01-2024,no,delivered,3,165.83
